run,signal,time_s,value
1ms,power,18.412692,3.691923622086897e-09
1ms,power,18.999289,3.77876143402638e-09
1ms,power,19.041209,3.776155310702951e-09
1ms,power,19.083184,3.758715190685123e-09
1ms,power,19.125132,3.7091581860551906e-09
1ms,power,19.16704,3.7721881642013596e-09
1ms,power,19.208937,3.6716081364930118e-09
1ms,power,19.252297,3.79247465600037e-09
1ms,power,19.292745,3.65035044201813e-09
1ms,power,19.334735,3.7164458925696837e-09
1ms,power,19.37669,3.6729713628086614e-09
1ms,power,19.41882,3.704941140643696e-09
1ms,power,20.005836,3.5365221787731484e-09
1ms,power,20.047861,3.5312917440766037e-09
1ms,power,20.089757,3.4126777415668977e-09
1ms,power,20.131726,3.4154828431818314e-09
1ms,power,20.17768,3.441657756969974e-09
1ms,power,20.217628,3.3831080451780504e-09
1ms,power,20.257544,3.470584788756903e-09
1ms,power,20.299546,3.4213976250609345e-09
1ms,power,20.341492,3.3488305893562097e-09
1ms,power,20.383386,3.4039196013928975e-09
1ms,power,20.425335,3.4272538260382665e-09
1ms,power,21.0126,3.2792227101099845e-09
1ms,power,21.05456,3.182869093153417e-09
1ms,power,21.096659,3.1483373080993024e-09
1ms,power,21.142432,3.0934008086283354e-09
1ms,power,21.182181,3.1231991211593262e-09
1ms,power,21.22435,3.070397674428927e-09
1ms,power,21.264361,3.014681043715226e-09
1ms,power,21.30642,3.0443160884166554e-09
1ms,power,21.348518,2.964653467127602e-09
1ms,power,21.39033,3.0385744160413076e-09
1ms,power,21.432221,2.980497508271854e-09
1ms,power,22.019224,2.8785472737335155e-09
1ms,power,22.061203,2.854369572856701e-09
1ms,power,22.103107,2.8236826696184146e-09
1ms,power,22.145027,2.737340563773557e-09
1ms,power,22.187169,2.8095328495053816e-09
1ms,power,22.229401,2.8006476521980434e-09
1ms,power,22.270827,2.758705988252605e-09
1ms,power,22.312759,2.7556982575573497e-09
1ms,power,22.354731,2.663485518369222e-09
1ms,power,22.396654,2.6910684287830355e-09
1ms,power,22.438789,2.599024689407686e-09
1ms,power,23.025905,2.413940357334145e-09
1ms,power,23.069095,2.442443335236715e-09
1ms,power,23.109741,2.2934396319655694e-09
1ms,power,23.151678,2.4196360991233032e-09
1ms,power,23.193622,2.337094102351945e-09
1ms,power,23.235579,2.309413453865755e-09
1ms,power,23.277578,2.257816215703373e-09
1ms,power,23.319423,2.2673686930355576e-09
1ms,power,23.361303,2.26996696454982e-09
1ms,power,23.403334,2.3142694743661372e-09
1ms,power,23.44534,2.2642026470300346e-09
1ms,power,23.990566,2.1074217663869383e-09
1ms,power,24.032439,2.026594552850622e-09
1ms,power,24.074472,2.0703100351684685e-09
1ms,power,24.116359,2.0560527426576916e-09
1ms,power,24.158256,2.0766091220958533e-09
1ms,power,24.200253,2.0340683363116883e-09
1ms,power,24.245292,1.995697449759693e-09
1ms,power,24.284165,1.9996427685089814e-09
1ms,power,24.326084,1.963949765461904e-09
1ms,power,24.369556,1.9747629550725755e-09
1ms,power,24.409923,2.0553424851910157e-09
1ms,power,24.997207,1.963242129724881e-09
1ms,power,25.039047,1.906300745410275e-09
1ms,power,25.081067,1.9107240459130762e-09
1ms,power,25.122887,1.8322809227168129e-09
1ms,power,25.164834,1.863114354174278e-09
1ms,power,25.206826,1.873818214963096e-09
1ms,power,25.248716,1.8126420699599183e-09
1ms,power,25.290738,1.7699602633175103e-09
1ms,power,25.332693,1.7727024319699132e-09
1ms,power,25.374688,1.7077016302273885e-09
1ms,power,25.41659,1.7025891915649375e-09
1ms,power,26.003766,1.4664381990947073e-09
1ms,power,26.045779,1.4289541273834173e-09
1ms,power,26.087708,1.4186511455346735e-09
1ms,power,26.130967,1.3671414810890882e-09
1ms,power,26.171539,1.4144387107049502e-09
1ms,power,26.213486,1.3792985370529014e-09
1ms,power,26.255381,1.4197729745267305e-09
1ms,power,26.302707,1.3480978449726019e-09
1ms,power,26.339378,1.3920944874525834e-09
1ms,power,26.381278,1.3251172425067501e-09
1ms,power,26.423218,1.3739058423557822e-09
1ms,power,27.010451,1.278484368364079e-09
1ms,power,27.052406,1.2681335647644838e-09
1ms,power,27.094304,1.2296485099892905e-09
1ms,power,27.136243,1.245937834325463e-09
1ms,power,27.178251,1.2022915595487537e-09
1ms,power,27.220332,1.2110015284660416e-09
1ms,power,27.26211,1.2484813949178642e-09
1ms,power,27.304067,1.1917284184582315e-09
1ms,power,27.346029,1.2159209485663376e-09
1ms,power,27.387797,1.2290848814871904e-09
1ms,power,27.430866,1.2342680420508805e-09
1ms,power,28.018534,1.1509727527460984e-09
1ms,power,28.060488,1.2442331272483968e-09
1ms,power,28.106974,1.2300287677357956e-09
1ms,power,28.147014,1.2003623346805114e-09
1ms,power,28.190592,1.1540817301023417e-09
1ms,power,28.226939,1.1378708123989549e-09
1ms,power,28.274729,1.1449196899792924e-09
1ms,power,28.316609,1.1867681572367954e-09
1ms,power,28.352774,1.1111420130233673e-09
1ms,power,28.394774,1.1457913336516235e-09
1ms,power,28.436572,1.1742150902718442e-09
1ms,power,29.02377,1.0876851561766886e-09
1ms,power,29.065476,1.0691271561697184e-09
1ms,power,29.111493,1.0557370324380089e-09
1ms,power,29.151648,9.602731924477484e-10
1ms,power,29.191494,1.0124448664502312e-09
1ms,power,29.243399,9.523269647772624e-10
1ms,power,29.275327,9.362142717555134e-10
1ms,power,29.31796,9.751266193126466e-10
1ms,power,29.359262,9.519801802042284e-10
1ms,power,29.402322,8.953521100614118e-10
1ms,power,29.443133,9.146118788029022e-10
1ms,power,30.030591,7.470289530903733e-10
1ms,power,30.072412,7.37847269738525e-10
1ms,power,30.114235,7.687044409693901e-10
1ms,power,30.156294,8.10520034952033e-10
1ms,power,30.198107,7.801792732903678e-10
1ms,power,30.239814,7.096437372107799e-10
1ms,power,30.282041,7.478493248505187e-10
1ms,power,30.323887,7.019755679346038e-10
1ms,power,30.373091,6.163606704398476e-10
1ms,power,30.408549,7.559799550274414e-10
1ms,power,30.994982,6.863041292265217e-10
1ms,power,31.037434,6.716075803709886e-10
1ms,power,31.07925,6.561482280258202e-10
1ms,power,31.131064,5.496826587592434e-10
1ms,power,31.163334,6.303765335601341e-10
1ms,power,31.204928,6.028342683395335e-10
1ms,power,31.247329,5.93872752237768e-10
1ms,power,31.289643,6.029704928650147e-10
1ms,power,31.331592,5.923602470585417e-10
1ms,power,31.373599,6.260233865309353e-10
1ms,power,31.415491,5.7290356890917e-10
1ms,power,32.002155,5.406358449386953e-10
1ms,power,32.043936,5.046708311616169e-10
1ms,power,32.086119,5.945843492053036e-10
1ms,power,32.140401,4.469623876406173e-10
1ms,power,32.169713,5.483272150356277e-10
1ms,power,32.22101,5.095927793721934e-10
1ms,power,32.253559,3.781152361850341e-10
1ms,power,32.295158,4.074037053599486e-10
1ms,power,32.337917,3.9651009092940783e-10
1ms,power,32.3792,4.1276381081819205e-10
1ms,power,32.421157,4.31158409660069e-10
1ms,power,33.016056,2.7702366647531253e-10
1ms,power,33.050497,3.3839539744314727e-10
1ms,power,33.092453,2.6432325008076134e-10
1ms,power,33.134749,2.771076495564115e-10
1ms,power,33.177177,1.770577493976579e-10
1ms,power,33.224118,2.784236717568551e-10
1ms,power,33.259901,2.100794646370645e-10
1ms,power,33.308382,2.5185683378782126e-10
1ms,power,33.34396,2.5156039103656747e-10
1ms,power,33.386013,1.9525453379130292e-10
1ms,power,33.433881,2.5369611172008616e-10
1ms,power,34.016489,1.784292582774189e-10
1ms,power,34.05746,1.3644834124008917e-10
1ms,power,34.099054,2.2698257848559134e-10
1ms,power,34.141757,1.678811510192228e-10
1ms,power,34.190693,1.5599314399594948e-10
1ms,power,34.225461,1.9697927528808188e-10
1ms,power,34.266779,1.273113035355913e-10
1ms,power,34.308793,1.091719528122682e-10
1ms,power,34.350959,1.5073073655952752e-10
1ms,power,34.393078,2.3594195457175597e-10
1ms,power,34.434973,1.297315883701912e-10
1ms,power,35.022317,1.9074329821829587e-10
1ms,power,35.064209,1.8153774000591583e-10
1ms,power,35.106218,1.737922520382366e-10
1ms,power,35.148182,1.342285195961023e-10
1ms,power,35.190091,1.4081573255428577e-10
1ms,power,35.232156,2.0900113612037997e-10
1ms,power,35.27399,1.2286572461185953e-10
1ms,power,35.315949,1.3216274479382168e-10
1ms,power,35.357294,1.1834093084452836e-10
1ms,power,35.398869,7.546945888140678e-11
1ms,power,35.440906,5.0182033212399055e-11
1ms,power,36.03219,1.2596312914494987e-10
1ms,power,36.070106,1.2031975900006943e-10
1ms,power,36.117486,1.506549794502334e-10
1ms,power,36.154078,1.3545609714352466e-10
1ms,power,36.196069,8.606676464963029e-11
1ms,power,36.238774,1.1035672860695192e-10
1ms,power,36.279794,5.933002281020956e-11
1ms,power,36.321768,1.1220800501926006e-10
1ms,power,36.364026,1.0032845060254276e-10
1ms,power,36.405705,9.345814723857962e-11
1ms,power,36.993484,7.09429878831046e-11
1ms,power,37.034754,1.3948047915845564e-10
1ms,power,37.076775,1.3927779365163952e-10
1ms,power,37.119994,7.839749612333848e-11
1ms,power,37.160821,7.20800251279932e-11
1ms,power,37.202721,9.35671657697282e-11
1ms,power,37.244651,1.7988144669995033e-10
1ms,power,37.28649,5.714622690338739e-11
1ms,power,37.333861,1.3978981417730647e-10
1ms,power,37.370369,1.1994367398561522e-10
1ms,power,37.418917,1.442829839691876e-10
1ms,power,38.010856,2.6460676150269184e-10
1ms,power,38.042188,1.3660508077343909e-10
1ms,power,38.083426,1.7742399611455112e-10
1ms,power,38.125513,1.8911343482535473e-10
1ms,power,38.167084,1.6808409594330472e-10
1ms,power,38.20967,1.6830378490642616e-10
1ms,power,38.251546,1.8797550235249444e-10
1ms,power,38.293836,1.851112744519894e-10
1ms,power,38.335576,1.7808301272174835e-10
1ms,power,38.37744,1.5798726745180607e-10
1ms,power,38.419663,1.489850350995877e-10
1ms,power,39.006844,9.33141267310755e-11
1ms,power,39.049019,1.3807307615053533e-10
1ms,power,39.090815,1.0309220581627996e-10
1ms,power,39.13262,1.1054744271971662e-10
1ms,power,39.174882,1.254056551228418e-10
1ms,power,39.231606,1.3306019511312446e-10
1ms,power,39.261752,1.4672161033655254e-10
1ms,power,39.30019,1.4950009603621545e-10
1ms,power,39.341879,1.2669331293103844e-10
1ms,power,39.384613,1.018177773367794e-10
1ms,power,39.425335,1.541302219737867e-10
1ms,power,40.012734,1.4984462674296586e-10
1ms,power,40.054704,9.981109722480141e-11
1ms,power,40.09855,1.0861920415131373e-10
1ms,power,40.138772,1.1956338126688277e-10
1ms,power,40.186172,1.6428330651209522e-10
1ms,power,40.226788,9.515448006788391e-11
1ms,power,40.26558,1.8070078560148623e-10
1ms,power,40.30645,1.6981705617607423e-10
1ms,power,40.353028,1.1690498412846083e-10
1ms,power,40.390619,6.685586264022004e-11
1ms,power,40.432591,1.391141082531079e-10
1ms,power,41.019381,1.8078656151372303e-10
1ms,power,41.066749,1.2520105842832391e-10
1ms,power,41.103344,1.199458927100492e-10
1ms,power,41.146337,1.074959136358033e-10
1ms,power,41.187283,1.24451264387646e-10
1ms,power,41.230557,1.2583304863599484e-10
1ms,power,41.272575,1.9024495551704732e-10
1ms,power,41.313596,1.1860904092506199e-10
1ms,power,41.35488,1.6877719968914183e-10
1ms,power,41.398079,1.6249957055616727e-10
1ms,power,41.438727,1.1953695408066996e-10
1ms,power,42.02618,1.2829308833191214e-10
1ms,power,42.068545,1.321403866519924e-10
1ms,power,42.11003,7.663871229266533e-11
1ms,power,42.152324,1.3428341175175967e-10
1ms,power,42.193625,1.6135977003935817e-10
1ms,power,42.235685,1.6103737684551898e-10
1ms,power,42.277883,1.843753960127654e-10
1ms,power,42.32,1.6178379197475765e-10
1ms,power,42.361864,1.250513064868071e-10
1ms,power,42.404197,1.1152414679846958e-10
1ms,power,42.445608,1.661887364478336e-10
1ms,power,42.487155,1.3295856501856366e-10
1ms,power,42.529438,1.203888723845877e-10
1ms,power,42.571491,1.203888723845877e-10
1ms,power,42.613274,1.203888723845877e-10
1ms,power,42.655491,1.203888723845877e-10
1_ms,distance,0.0,52.940887040563915
1_ms,distance,0.041909,52.94044819627724
1_ms,distance,0.08394,52.94000807374756
1_ms,distance,0.126236,52.93936820200079
1_ms,distance,0.168848,52.938622245612265
1_ms,distance,0.209662,52.93768833628709
1_ms,distance,0.251615,52.93614834341872
1_ms,distance,0.293493,52.93461109861535
1_ms,distance,0.33562,52.93360053452247
1_ms,distance,0.377572,52.932661858944286
1_ms,distance,0.419654,52.931756434660514
1_ms,distance,1.006426,52.914512585509954
1_ms,distance,1.048366,52.91193660948499
1_ms,distance,1.090371,52.90935663570292
1_ms,distance,1.133214,52.905802018358564
1_ms,distance,1.174192,52.902203591989306
1_ms,distance,1.216166,52.89813736710751
1_ms,distance,1.257599,52.89362007735656
1_ms,distance,1.300106,52.888897119477114
1_ms,distance,1.342699,52.8822364522728
1_ms,distance,1.384576,52.875687748166946
1_ms,distance,1.428166,52.86806605056055
1_ms,distance,2.012644,52.6979036640975
1_ms,distance,2.054333,52.683025613819055
1_ms,distance,2.096549,52.66795943519976
1_ms,distance,2.139009,52.652503877379715
1_ms,distance,2.18098,52.63721395751762
1_ms,distance,2.223067,52.62236849574767
1_ms,distance,2.265482,52.60774818532298
1_ms,distance,2.306818,52.59329240807936
1_ms,distance,2.348831,52.577794919332696
1_ms,distance,2.3907,52.56235063790372
1_ms,distance,2.432745,52.54780732939128
1_ms,distance,3.022415,52.338926797645705
1_ms,distance,3.061164,52.32495720209383
1_ms,distance,3.103091,52.309866299036955
1_ms,distance,3.145656,52.29473452474058
1_ms,distance,3.187473,52.27986871830269
1_ms,distance,3.240244,52.26205516621859
1_ms,distance,3.270882,52.2518536927926
1_ms,distance,3.312672,52.23779719289306
1_ms,distance,3.355154,52.223234944584654
1_ms,distance,3.397466,52.208730885772354
1_ms,distance,3.439405,52.19494314731064
1_ms,distance,4.029152,52.00217644500638
1_ms,distance,4.071215,51.98921541700445
1_ms,distance,4.110668,51.97662615138749
1_ms,distance,4.152184,51.96238968686589
1_ms,distance,4.206493,51.94410820195095
1_ms,distance,4.235621,51.935326133287155
1_ms,distance,4.27738,51.922735753193166
1_ms,distance,4.3199,51.90978519546718
1_ms,distance,4.362244,51.89676290917567
1_ms,distance,4.404095,51.88394030536833
1_ms,distance,4.446062,51.87137814166454
1_ms,distance,5.032437,51.70953247465518
1_ms,distance,5.075174,51.69850123640546
1_ms,distance,5.117921,51.68700516046428
1_ms,distance,5.159081,51.675414523629975
1_ms,distance,5.20101,51.66367241170466
1_ms,distance,5.242939,51.65284905396906
1_ms,distance,5.284925,51.642010987155935
1_ms,distance,5.328243,51.63056448806064
1_ms,distance,5.370931,51.61916878447666
1_ms,distance,5.410243,51.6088566554881
1_ms,distance,5.452191,51.5982952707554
1_ms,distance,5.997746,51.458759179842055
1_ms,distance,6.039603,51.44889592892904
1_ms,distance,6.08162,51.439002487704464
1_ms,distance,6.123726,51.428928518565726
1_ms,distance,6.165969,51.41871748560148
1_ms,distance,6.207387,51.40884082300768
1_ms,distance,6.258825,51.39716539772119
1_ms,distance,6.291068,51.38984687422159
1_ms,distance,6.332516,51.38011931698663
1_ms,distance,6.375114,51.370053260267944
1_ms,distance,6.41786,51.3601998913294
1_ms,distance,7.007559,51.22750693576005
1_ms,distance,7.046045,51.219552585412224
1_ms,distance,7.087735,51.21093600492028
1_ms,distance,7.130114,51.20194175719911
1_ms,distance,7.17202,51.192971212135284
1_ms,distance,7.213975,51.18407886267869
1_ms,distance,7.255935,51.175333127519785
1_ms,distance,7.297963,51.16657322966964
1_ms,distance,7.339855,51.15766575832059
1_ms,distance,7.381771,51.14875206713782
1_ms,distance,7.423988,51.14009325780125
1_ms,distance,8.010882,51.02267906017251
1_ms,distance,8.05274,51.01506333011829
1_ms,distance,8.098108,51.00680898315377
1_ms,distance,8.137202,50.999599817715726
1_ms,distance,8.178147,50.992048972564476
1_ms,distance,8.219993,50.984582348959094
1_ms,distance,8.262797,50.977181243647145
1_ms,distance,8.304632,50.96984021752647
1_ms,distance,8.346626,50.96187378566524
1_ms,distance,8.38849,50.9539319584478
1_ms,distance,8.432287,50.94622330104718
1_ms,distance,9.01756,50.84599747322246
1_ms,distance,9.059667,50.83923968870318
1_ms,distance,9.101517,50.83250491086459
1_ms,distance,9.147556,50.824860232057524
1_ms,distance,9.185135,50.81862029034716
1_ms,distance,9.226851,50.81196802526044
1_ms,distance,9.272666,50.80480014036445
1_ms,distance,9.311436,50.79857790637661
1_ms,distance,9.352637,50.79164338615362
1_ms,distance,9.395001,50.78451308027036
1_ms,distance,9.437619,50.777837717895984
1_ms,distance,10.024899,50.680485807812616
1_ms,distance,10.067732,50.673470428964585
1_ms,distance,10.108513,50.66681350005651
1_ms,distance,10.150284,50.66006293340402
1_ms,distance,10.192266,50.65327826714258
1_ms,distance,10.234166,50.64691895053926
1_ms,distance,10.276109,50.64062169207095
1_ms,distance,10.318109,50.63424708784076
1_ms,distance,10.360195,50.62778271667956
1_ms,distance,10.401926,50.62140027030766
1_ms,distance,10.443904,50.61526365821507
1_ms,distance,11.030283,50.529761453671995
1_ms,distance,11.07218,50.5240999620894
1_ms,distance,11.118054,50.51769655479933
1_ms,distance,11.156923,50.512043187733404
1_ms,distance,11.198067,50.506058895415926
1_ms,distance,11.240503,50.50063783303276
1_ms,distance,11.282463,50.495280512618756
1_ms,distance,11.335815,50.48834453674736
1_ms,distance,11.365926,50.484400608812
1_ms,distance,11.407656,50.478996288592434
1_ms,distance,11.450124,50.47371111460487
1_ms,distance,11.995857,50.408240715744654
1_ms,distance,12.037932,50.40333448413118
